condition,ayurvedic_name,kind,item,enforced_by_scan,modern_extrapolated,classical_ref,mechanism,item_ok,vaidya_notes
sinusitis,Dushta Pratishyaya / Peenasa,pathya,dry ginger (Shunthi),,,Ashtanga Hridayam Uttara 24 (Nasaroga); Charaka Chikitsa 26,Cold and Kapha-increasing foods thicken and retain Kapha in the Nasa srotas.,,
sinusitis,Dushta Pratishyaya / Peenasa,pathya,tulsi,,,Ashtanga Hridayam Uttara 24 (Nasaroga); Charaka Chikitsa 26,Cold and Kapha-increasing foods thicken and retain Kapha in the Nasa srotas.,,
sinusitis,Dushta Pratishyaya / Peenasa,pathya,black pepper (Maricha),,,Ashtanga Hridayam Uttara 24 (Nasaroga); Charaka Chikitsa 26,Cold and Kapha-increasing foods thicken and retain Kapha in the Nasa srotas.,,
sinusitis,Dushta Pratishyaya / Peenasa,pathya,turmeric,,,Ashtanga Hridayam Uttara 24 (Nasaroga); Charaka Chikitsa 26,Cold and Kapha-increasing foods thicken and retain Kapha in the Nasa srotas.,,
sinusitis,Dushta Pratishyaya / Peenasa,pathya,honey,,,Ashtanga Hridayam Uttara 24 (Nasaroga); Charaka Chikitsa 26,Cold and Kapha-increasing foods thicken and retain Kapha in the Nasa srotas.,,
sinusitis,Dushta Pratishyaya / Peenasa,pathya,light warm khichdi,,,Ashtanga Hridayam Uttara 24 (Nasaroga); Charaka Chikitsa 26,Cold and Kapha-increasing foods thicken and retain Kapha in the Nasa srotas.,,
sinusitis,Dushta Pratishyaya / Peenasa,apathya,curd (Dadhi),yes,,Ashtanga Hridayam Uttara 24 (Nasaroga); Charaka Chikitsa 26,Cold and Kapha-increasing foods thicken and retain Kapha in the Nasa srotas.,,
sinusitis,Dushta Pratishyaya / Peenasa,apathya,banana,yes,,Ashtanga Hridayam Uttara 24 (Nasaroga); Charaka Chikitsa 26,Cold and Kapha-increasing foods thicken and retain Kapha in the Nasa srotas.,,
sinusitis,Dushta Pratishyaya / Peenasa,apathya,cold drinks,yes,,Ashtanga Hridayam Uttara 24 (Nasaroga); Charaka Chikitsa 26,Cold and Kapha-increasing foods thicken and retain Kapha in the Nasa srotas.,,
sinusitis,Dushta Pratishyaya / Peenasa,apathya,ice cream,yes,,Ashtanga Hridayam Uttara 24 (Nasaroga); Charaka Chikitsa 26,Cold and Kapha-increasing foods thicken and retain Kapha in the Nasa srotas.,,
sinusitis,Dushta Pratishyaya / Peenasa,apathya,heavy dairy,no,,Ashtanga Hridayam Uttara 24 (Nasaroga); Charaka Chikitsa 26,Cold and Kapha-increasing foods thicken and retain Kapha in the Nasa srotas.,,
sinusitis,Dushta Pratishyaya / Peenasa,apathya,refrigerated food,yes,,Ashtanga Hridayam Uttara 24 (Nasaroga); Charaka Chikitsa 26,Cold and Kapha-increasing foods thicken and retain Kapha in the Nasa srotas.,,
sinusitis,Dushta Pratishyaya / Peenasa,apathya,sleeping during the day,no,,Ashtanga Hridayam Uttara 24 (Nasaroga); Charaka Chikitsa 26,Cold and Kapha-increasing foods thicken and retain Kapha in the Nasa srotas.,,
thyroid,Galaganda,pathya,ginger,,,Charaka Nidana 11; Sushruta Nidana 11,Goitrogenic raw crucifers / soy.,,
thyroid,Galaganda,pathya,black pepper,,,Charaka Nidana 11; Sushruta Nidana 11,Goitrogenic raw crucifers / soy.,,
thyroid,Galaganda,pathya,coconut oil,,,Charaka Nidana 11; Sushruta Nidana 11,Goitrogenic raw crucifers / soy.,,
thyroid,Galaganda,pathya,pumpkin seeds,,,Charaka Nidana 11; Sushruta Nidana 11,Goitrogenic raw crucifers / soy.,,
thyroid,Galaganda,pathya,tulsi,,,Charaka Nidana 11; Sushruta Nidana 11,Goitrogenic raw crucifers / soy.,,
thyroid,Galaganda,pathya,selenium-rich foods,,,Charaka Nidana 11; Sushruta Nidana 11,Goitrogenic raw crucifers / soy.,,
thyroid,Galaganda,apathya,raw crucifers,no,,Charaka Nidana 11; Sushruta Nidana 11,Goitrogenic raw crucifers / soy.,,
thyroid,Galaganda,apathya,soy,yes,,Charaka Nidana 11; Sushruta Nidana 11,Goitrogenic raw crucifers / soy.,,
thyroid,Galaganda,apathya,refined sugar,no,,Charaka Nidana 11; Sushruta Nidana 11,Goitrogenic raw crucifers / soy.,,
vertigo,Bhrama,pathya,cow's milk,,,Charaka Chikitsa 28 (Vatavyadhi — Bhrama); Ashtanga Hridayam Sutra 17,"Sodium, stimulants and very sour foods aggravate Bhrama.",,
vertigo,Bhrama,pathya,cow's ghee,,,Charaka Chikitsa 28 (Vatavyadhi — Bhrama); Ashtanga Hridayam Sutra 17,"Sodium, stimulants and very sour foods aggravate Bhrama.",,
vertigo,Bhrama,pathya,amla,,,Charaka Chikitsa 28 (Vatavyadhi — Bhrama); Ashtanga Hridayam Sutra 17,"Sodium, stimulants and very sour foods aggravate Bhrama.",,
vertigo,Bhrama,pathya,coriander (Dhanyaka),,,Charaka Chikitsa 28 (Vatavyadhi — Bhrama); Ashtanga Hridayam Sutra 17,"Sodium, stimulants and very sour foods aggravate Bhrama.",,
vertigo,Bhrama,pathya,grapes (Draksha),,,Charaka Chikitsa 28 (Vatavyadhi — Bhrama); Ashtanga Hridayam Sutra 17,"Sodium, stimulants and very sour foods aggravate Bhrama.",,
vertigo,Bhrama,pathya,adequate water,,,Charaka Chikitsa 28 (Vatavyadhi — Bhrama); Ashtanga Hridayam Sutra 17,"Sodium, stimulants and very sour foods aggravate Bhrama.",,
vertigo,Bhrama,pathya,small frequent meals,,,Charaka Chikitsa 28 (Vatavyadhi — Bhrama); Ashtanga Hridayam Sutra 17,"Sodium, stimulants and very sour foods aggravate Bhrama.",,
vertigo,Bhrama,apathya,excess salt,no,,Charaka Chikitsa 28 (Vatavyadhi — Bhrama); Ashtanga Hridayam Sutra 17,"Sodium, stimulants and very sour foods aggravate Bhrama.",,
vertigo,Bhrama,apathya,coffee and strong black tea,yes,,Charaka Chikitsa 28 (Vatavyadhi — Bhrama); Ashtanga Hridayam Sutra 17,"Sodium, stimulants and very sour foods aggravate Bhrama.",,
vertigo,Bhrama,apathya,alcohol,yes,,Charaka Chikitsa 28 (Vatavyadhi — Bhrama); Ashtanga Hridayam Sutra 17,"Sodium, stimulants and very sour foods aggravate Bhrama.",,
vertigo,Bhrama,apathya,fasting,no,,Charaka Chikitsa 28 (Vatavyadhi — Bhrama); Ashtanga Hridayam Sutra 17,"Sodium, stimulants and very sour foods aggravate Bhrama.",,
vertigo,Bhrama,apathya,very sour foods,no,,Charaka Chikitsa 28 (Vatavyadhi — Bhrama); Ashtanga Hridayam Sutra 17,"Sodium, stimulants and very sour foods aggravate Bhrama.",,
vertigo,Bhrama,apathya,heavy meals at night,no,,Charaka Chikitsa 28 (Vatavyadhi — Bhrama); Ashtanga Hridayam Sutra 17,"Sodium, stimulants and very sour foods aggravate Bhrama.",,
